9143 28391
4793 304 354
5703 6352 -21
7591 5220 41
5298 6542 -574
7808 4762 88
5440 7399 -562
3576 3131 927
1182 3625 -176
491 4367 499
3641 8194 -300
121 3141 -88
5466 1800 723
2515 6580 225
5078 5652 -591
6299 6566 187
7473 6593 470
5516 633 673
5594 442 968
7697 61 719
2452 4349 -301
6640 5133 993
2304 6665 -61
5752 6841 399
5481 6581 -793
5778 4450 -886
4169 4310 -339
1704 6638 58
7825 3450 -130
6405 2730 788
2345 6248 403
3408 3741 -840
8445 2934 697
8380 3282 210
4462 5329 -506
2178 4989 263
3040 7580 -631
27 1618 -823
890 7246 326
5301 7113 11
922 4256 521
8855 6875 60
4079 195 658
838 7873 75
883 9137 384
1547 4177 -63
6770 7911 978
8180 4249 802
6688 3521 249
3735 7982 842
8112 3396 474
1901 875 142
27 782 127
3858 6024 33
530 3137 787
7627 1636 -552
5099 6630 -372
2666 3544 -625
7464 7624 91
3633 2230 -572
7048 5481 -139
3241 1048 -168
3747 7833 -997
1541 7298 -680
7098 2834 848
1034 8986 241
2503 5828 -592
6318 7986 240
2169 2282 -98
3024 7262 -49
8199 5672 -695
8523 2781 -649
5314 1346 -448
6813 8717 67
2017 8570 384
8451 5096 163
6171 7397 -729
4312 3960 -611
8826 3662 -762
1392 6681 418
1860 7026 -900
7005 7590 384
4538 1230 266
1116 4006 -160
2190 7842 -427
8885 8767 719
5157 1268 -833
6525 3695 -524
8416 1487 385
4246 6636 667
2500 7418 737
1461 463 892
5185 3938 -6
2948 8947 181
3016 4914 608
726 7004 -467
7987 7451 -362
2067 6943 515
7991 6063 980
1564 8320 829
4188 8098 -832
7883 5262 772
3795 8278 86
7273 6646 883
338 8538 137
4189 944 166
8168 2074 -355
7242 6315 -627
4344 7202 742
7243 6792 -726
3318 8997 -75
8647 4576 -907
5753 2883 776
3466 2228 -579
2392 5051 -215
4143 2003 788
6573 5461 -387
4393 838 -593
1338 8224 535
1079 2103 -41
6233 8298 -147
4748 3497 -339
4292 6715 452
6058 7094 286
3264 2112 446
3376 9037 -425
2026 8540 470
5020 6948 646
7542 3460 -949
5343 7380 945
1212 6019 -733
4704 7462 478
6754 1823 425
6831 1173 -171
5294 8669 -977
2223 4749 91
5503 7872 -345
1072 8688 -655
2141 2920 -428
5350 8710 -811
4716 4506 -498
2774 5933 340
6298 4107 -965
3352 5061 -297
8489 6008 491
6808 8964 -564
8935 8783 -123
3898 2721 -210
1785 2527 -316
2562 3936 841
4603 3312 803
8523 4750 746
6150 798 -673
257 4245 -787
7360 2898 -307
1284 324 -970
598 9008 880
9018 5959 32
6103 6714 -839
1216 8127 -470
8843 5590 788
8562 357 -82
366 8609 751
3853 3760 862
1584 5190 547
8408 4589 -130
934 6959 -419
5359 6523 61
6945 1200 -851
8703 336 -905
7666 3825 538
212 3413 265
901 5065 391
5158 6682 -975
5476 1587 771
8271 735 920
4429 5534 -346
8656 8370 -844
3063 3915 391
4312 3088 -614
4617 6574 -513
2694 3706 832
1799 740 279
1919 4818 571
8204 3740 33
6801 6870 -451
4132 1583 -827
3308 5858 971
6374 4600 963
6383 1750 296
328 3189 -837
8826 1449 248
2313 5123 -415
4625 2761 -69
4555 7788 891
6059 1573 -58
1373 606 -558
2662 5273 859
5047 7107 791
7589 692 -992
3767 2967 -841
1660 4498 -799
845 7691 679
4686 1625 -975
5818 4846 759
7135 1253 -824
8901 1779 943
5431 214 254
5977 6936 424
4277 2279 602
6255 913 -576
7593 2727 465
4789 4499 -37
2179 7703 51
302 5901 618
682 8645 -292
4491 3455 -505
8329 7077 -980
3919 452 -258
3780 793 268
7769 607 -492
4175 6023 674
8103 69 -824
6210 2123 566
4929 1049 174
6108 8214 -763
8671 719 319
938 5205 -366
1466 8267 758
2328 6367 288
6396 1915 114
2873 6054 31
5335 7435 -425
8773 1027 861
2915 3549 799
5912 5729 145
7280 7602 530
1478 5158 -215
6824 3835 -515
7856 4237 698
2345 4557 613
878 4577 -393
8118 3762 -186
5959 4821 -353
1366 4801 -982
6032 2116 432
2849 1427 539
4584 1536 -162
8794 7962 393
643 1678 375
2558 1302 -835
6533 389 -124
6596 7970 -433
1285 4670 546
6258 8314 -904
7793 8516 -403
4156 5759 -587
951 1308 980
5894 1207 720
2673 7874 -920
4774 4779 -899
7236 5465 791
2615 6016 610
3452 5031 -490
2715 1450 964
3856 8375 407
2147 298 -746
2286 8312 -259
5807 8700 573
2094 6452 -889
3329 4048 -507
7327 9135 471
5839 7469 961
224 2766 -463
2885 2360 834
7261 1391 494
440 8095 886
3485 3322 -483
310 670 523
804 4050 892
5666 1210 -795
28 3687 738
5078 7244 382
4644 8168 72
3265 6337 -154
3030 3093 -189
8314 981 808
2415 5176 -157
7047 3302 -180
4720 5339 953
6698 1240 -705
1121 8362 911
3770 179 753
8229 3508 -19
4142 8822 -717
7573 2367 803
7563 2831 -629
5711 3435 897
6785 4900 -932
4137 4253 291
1875 8528 -779
5129 3805 382
1328 3260 -468
8837 6299 -518
274 8824 -371
4912 5933 -222
7982 845 558
8156 6636 666
8305 1816 433
4239 2175 -808
2098 4272 -263
8651 3378 -13
8152 5607 -490
2033 1512 -315
105 4947 -255
7340 979 -358
6295 7774 520
1352 3889 141
7532 1422 -118
9095 6039 -312
6103 679 -527
286 143 936
256 9040 860
3999 4887 -765
7684 4270 812
1410 2813 401
9003 8084 -444
2877 5708 157
4092 3916 -614
7971 6014 246
3319 1210 116
375 8405 528
8360 54 -496
7069 693 -169
8154 2661 -573
4956 7213 568
3870 5468 548
7918 9104 849
3428 2438 -243
5068 4036 -806
3832 6849 475
1 8716 117
6214 889 -147
5168 1278 60
876 1086 -47
1470 2035 839
4951 3330 38
1687 5181 464
1598 1542 -58
7658 4386 -383
1904 6685 -703
245 6467 -897
6495 3171 -122
6953 6868 800
7501 5656 -83
4437 3987 -431
6738 5221 -438
5044 8530 -46
7251 6231 -771
2137 7262 458
5717 2545 753
7091 1873 -74
934 2332 -17
6336 2985 303
8084 8164 235
2814 8022 360
7411 4888 -581
4111 6880 -578
7841 5834 177
3512 3356 -540
1105 6952 -956
4162 6971 -986
3137 1728 -67
8226 3096 944
4116 3599 -839
4371 2156 454
8596 8620 294
3745 8696 -587
8481 2887 168
7177 4441 788
4416 957 490
2244 3924 906
6502 4089 -71
5599 1651 37
2993 8094 -205
470 6759 928
1732 4392 100
7196 3317 625
3476 6045 670
5506 3080 376
610 3741 346
733 1184 696
3567 2192 240
1484 3502 -936
6830 3968 836
1780 7520 987
8067 2223 -432
2945 6820 -329
4580 3595 -209
7708 3605 -880
728 2144 850
595 8479 257
6297 5955 -107
5869 7670 839
8424 431 690
6863 3243 -946
4061 7805 -405
4980 167 -340
791 5065 -911
5077 7295 772
3684 475 -116
5189 1414 791
7549 937 388
3521 184 -454
2904 6921 -841
6355 9033 -591
5216 4414 88
1900 555 490
3900 3107 -245
7471 2019 -167
6371 4342 -949
439 4167 843
7852 5878 -980
1586 2484 -250
2491 2964 354
3910 4209 -793
7408 4876 -461
6063 7242 -480
4390 4168 841
8691 5031 -914
7975 5302 -856
6716 3093 -385
1291 4759 563
914 8706 -754
7657 6756 -422
8944 8516 458
3884 1056 -129
2645 4874 830
4039 5111 -399
4237 2634 786
1822 1765 -469
3167 2956 396
7942 3067 -752
6330 7831 -219
1496 5362 -99
2146 3055 315
5332 2238 -530
4096 4320 969
6676 9103 704
2191 7653 843
207 8317 455
8743 2866 388
6325 298 429
36 2538 105
881 7128 84
297 6729 -460
969 1257 -67
3174 7062 668
5913 8456 -636
5487 762 63
2365 5230 -506
3699 3956 -104
6886 5913 824
6170 1690 798
4798 4854 -770
9098 98 679
577 4498 346
5664 5370 164
6316 5614 413
3657 3201 -725
1360 3169 208
2291 8845 820
7617 7634 -809
3650 8456 -168
8016 94 -644
6387 1709 553
1167 4628 558
5138 3299 457
6449 7242 -954
2152 4193 -621
522 4694 -85
1631 3820 -333
6634 7651 516
4218 7587 722
2109 1633 854
8649 6584 -312
7021 8657 -88
4707 8961 46
7220 9063 740
7416 1289 -893
4982 7176 184
3241 3629 -477
7848 139 -337
7075 4328 195
4660 2609 879
8172 8617 -957
6386 6767 -357
1941 5887 903
5742 3288 766
3576 2395 -565
7022 6992 544
1527 3653 803
2550 2696 -253
6539 44 -244
7981 5295 -92
8930 2064 154
8547 996 -22
1221 2964 -721
3567 3248 143
5586 6115 774
1684 739 759
3361 2180 390
5321 7495 744
2530 1369 -631
4513 3976 542
6564 1308 -730
6977 1078 179
6207 7488 -19
3080 297 821
4597 8910 265
8021 1704 -713
279 4164 -241
1694 6902 -228
1992 2270 -998
131 7840 844
7710 603 994
7273 4487 -68
7262 6584 462
1470 8711 -886
991 6154 -955
1866 3201 -725
4999 6095 -283
9076 492 -123
4114 6751 -417
13 2727 -397
6847 3059 478
8748 5871 274
4917 2356 956
2667 5389 837
3716 5171 -535
3212 4818 10
7002 2479 598
4249 5877 -544
2961 5391 -993
5802 2725 196
7173 3621 742
6572 2027 50
8543 4121 -545
7573 4205 -510
1004 6311 -552
7822 8858 366
1278 2311 -269
3835 1728 670
5240 7839 -47
1190 8183 809
6150 4919 468
7888 1957 787
4576 4483 787
30 2836 692
6277 3673 -518
6865 8944 -807
4897 3540 531
2730 1599 342
3140 5555 -658
4112 8181 -447
8579 7306 -332
601 829 -904
2445 1773 674
3637 5378 -818
5825 6205 685
28 4133 -562
4415 9103 388
4661 4283 -816
3347 1293 -335
9132 7858 -772
3163 961 -72
2520 153 -490
4730 5002 -648
8058 3796 559
5368 5584 -541
6954 8193 992
571 8342 -749
5508 190 219
7706 5234 -39
2979 6849 544
5296 6759 -171
1102 133 915
6034 5663 -756
5712 8602 -30
6119 7823 -725
5078 5322 855
2364 8978 971
4170 4892 -206
4031 5541 710
8174 1583 -660
3450 55 -170
6102 7683 120
7775 7385 -758
4164 9092 -847
4103 1557 -808
1377 1933 215
8287 8519 351
3468 8577 -799
4569 1952 -891
1674 2631 628
1992 5229 -25
6896 3563 -910
5274 5424 848
7416 1493 839
9115 4919 5
3295 7495 -258
2424 2561 -604
2483 5665 795
4350 622 -299
7961 3867 -842
3875 2633 85
2813 4341 542
3186 1626 -36
2596 6350 -620
1265 6153 801
8425 5184 230
8053 4639 413
6466 8968 -485
1265 5323 -340
1862 3061 639
1985 8312 845
6552 8387 -332
5560 6948 -788
5850 5827 -763
3103 2337 162
5861 3898 705
387 2485 263
7592 5464 284
6026 2887 876
8550 7230 258
5761 1429 635
8643 3484 -537
1712 5356 483
735 1901 -133
7678 611 88
880 2901 897
7090 6203 618
8595 7837 -1
2690 395 279
5459 3462 36
8073 4591 613
5316 6237 -699
1907 530 -864
1648 2901 13
8550 6059 813
1680 7711 -211
5732 44 48
521 3097 439
2472 3406 -751
6346 7327 800
2184 953 -365
2953 8811 940
3432 6605 -334
9014 1448 269
8726 4313 494
1121 7168 -711
1923 2475 -621
8487 4673 411
840 2314 305
8820 5671 -760
145 2844 -665
5605 1524 -215
7916 2116 21
5784 1280 -735
6032 3998 73
5119 7235 694
9023 4811 775
2571 548 -435
1971 3896 -400
7694 7444 579
2318 8512 765
1576 1917 -339
5727 4087 359
8807 6041 -418
7411 214 148
585 852 -470
7138 1809 -892
6903 6853 -854
7778 1041 699
388 595 940
2794 7103 487
8366 6452 812
7204 1405 784
28 6495 -238
3488 7142 420
5858 3407 -342
8657 1629 689
3159 518 595
7658 7062 192
4371 8219 -49
6243 8556 -296
7025 8146 577
3708 569 658
5769 1654 350
8772 4675 583
6363 2844 -528
4324 4527 -870
2993 3923 -961
6466 7062 -876
1676 4433 625
2411 8256 -797
2669 6752 -191
922 7815 -882
558 3218 330
8913 5717 593
4956 427 -500
2626 2992 -516
593 2643 319
5474 5074 102
4226 6637 -640
4934 3332 715
2221 5890 201
5590 1226 886
345 4708 442
791 4523 630
7490 2130 177
8384 5469 -119
2930 7415 -54
387 3531 -937
6044 5924 -81
8079 6229 -976
4760 136 -918
8701 9012 -994
2704 3612 664
7765 3012 194
4739 1461 -492
8504 2624 -719
1309 638 -280
1802 9070 -847
8135 7148 5
1077 2985 114
7874 3521 -790
2431 4993 474
250 2941 948
8405 6361 398
328 2415 404
4744 3591 695
6789 3755 -104
5929 1939 969
8549 6321 -881
5659 2486 -786
3985 5307 -988
930 151 759
5086 4900 646
2198 8052 764
3829 8244 190
5465 9012 473
8284 4454 842
2771 5670 444
3854 3142 124
8018 4894 -131
2763 6032 102
6000 7439 -740
6744 1091 32
2338 2519 -890
4839 5657 431
2934 5178 745
4097 4833 898
2016 3754 -549
3304 6828 42
8230 6922 656
7194 1681 402
2568 4208 118
4284 2405 628
1291 8275 -705
7621 1030 64
3191 8921 546
5839 5211 -766
4738 1069 624
8926 1956 48
1333 6153 108
4184 3110 -963
1182 5987 479
5587 1549 -33
8497 1676 -625
8813 2647 353
2572 330 36
2865 5360 583
7302 4772 281
6907 6039 564
5912 1397 -206
2085 4861 -914
4916 4366 -520
3012 6840 515
330 5217 -968
6258 8811 -952
7871 1532 -631
149 3351 603
6339 5992 -383
8550 7692 -14
1608 5355 -49
1153 67 -406
8138 4430 -706
4276 361 400
5972 794 823
7045 3757 877
8128 4103 -404
2209 4640 282
3932 5189 -46
887 7166 -518
3798 5114 934
3976 5477 -596
4427 5647 819
4472 1479 59
4184 8295 -220
4164 8809 937
3830 7664 794
5092 4192 37
6062 1880 980
445 7272 -67
654 4564 938
3471 8595 -791
5861 6376 -769
8558 5254 524
6158 6979 -85
576 2537 -244
3890 3732 715
607 916 -700
4225 1678 420
75 8125 436
8441 3139 313
8186 8663 887
5002 7382 -822
7359 5285 451
5514 2818 -980
7452 1997 -979
9126 8381 922
197 4043 -966
8674 8176 219
3400 7234 -543
2845 8252 709
6541 2224 656
8350 3513 174
5693 59 527
4469 7839 -124
674 4016 982
4908 2873 327
4507 7612 -501
4263 3599 -449
4629 7353 -31
3613 3396 613
1675 4117 749
34 1487 -524
6187 2337 597
8537 3912 687
7347 380 13
8471 6229 -65
7959 6884 -226
1821 1770 161
2866 3635 894
6897 4659 -441
4347 8770 -681
3922 1005 854
8252 7070 -146
145 6757 646
134 1671 533
9105 7135 -785
1954 5345 -241
7586 7118 -889
479 649 852
813 1136 64
8276 8475 -13
2410 8704 314
368 2175 385
979 5795 -762
8857 1209 712
1730 1024 -552
2598 6220 -286
1620 7242 104
3 4886 -889
876 3650 -714
8724 2452 -883
2737 4719 -857
5487 7174 984
4564 1497 55
6647 1689 -120
4153 8603 -258
8999 7154 -704
1668 306 694
177 3169 -813
3800 2527 185
3195 7902 -875
7825 7618 465
3403 5632 -156
6721 7258 -495
3884 1127 -299
6444 8642 -3
4901 5037 301
6022 415 125
3416 4716 541
6737 754 -439
7898 2247 -433
8276 7878 -360
5060 7269 412
7259 3635 -189
5299 55 -562
2504 8869 -58
5781 1245 695
6550 9020 441
8851 1074 936
2305 2391 228
1292 5427 458
7909 6309 -445
6267 3065 -880
5027 1547 242
7614 5673 510
6142 4994 980
995 4747 -822
888 8581 487
8514 5030 218
6965 1466 70
2891 6980 -904
3501 4974 11
1759 4436 -59
2988 2406 -417
3194 817 419
8478 7634 215
8689 6922 -359
5527 6027 600
4201 620 -989
8295 1779 247
177 29 585
3498 2040 -686
8512 7203 -988
5010 5740 -428
1889 2658 763
4656 8176 6
7601 4559 -409
7651 4494 -978
5212 6155 947
2900 6652 596
3645 8616 669
7798 8895 323
1202 622 -339
1936 8182 314
159 4270 111
9000 5278 -233
5180 1602 91
5718 4463 -714
6683 1637 -478
4089 5766 -572
3049 5725 454
1834 3739 115
8551 7422 372
4398 5331 -29
1433 8089 -801
2818 411 457
7522 7510 -356
4631 1140 -208
8519 9087 -564
5260 4891 -450
3007 5308 462
733 6674 -265
359 9043 413
320 7726 -528
8889 2216 422
5990 1134 -734
3086 8198 312
6400 3881 874
5738 1451 -422
6285 667 -127
3162 288 -779
8745 6623 668
1881 7256 487
3217 1657 617
2971 8102 -868
8748 9115 -410
6671 1329 -419
8705 2412 739
1122 831 -184
3975 8353 385
1087 5535 -558
1156 898 -523
8373 5361 -888
4020 2011 -496
3572 3362 -851
4225 7327 631
2041 4092 -841
630 2664 598
5025 7111 868
5514 5860 -204
1851 3459 -646
3078 3668 683
353 1714 -216
6836 7599 -350
5066 5429 651
8595 7239 -406
690 1524 893
3920 509 473
4564 2827 -375
7882 1614 153
8228 6037 -420
6959 987 -827
1618 7775 19
6774 5842 -254
4549 5752 273
2526 4695 41
6541 4738 -625
824 4004 488
7156 1700 -634
3931 1304 672
2985 4674 439
1614 3004 323
2246 6900 585
5774 5583 759
158 2270 791
7684 5456 -618
5691 3343 -97
8683 839 -552
4347 282 -694
5031 7461 209
6496 4411 857
6060 3609 -387
5657 3742 -752
801 6952 440
6001 2741 -548
7849 2804 78
5525 56 531
1450 8649 812
5314 4543 -295
4443 5081 -520
3108 3066 528
9083 5639 366
874 7921 -551
5552 4195 -596
6973 2620 -695
2173 6538 -173
3116 1214 -227
7929 8764 -969
8236 3756 -686
8571 1963 244
4879 2238 811
2552 8685 851
7927 3068 948
8839 8704 864
7553 2047 -455
1390 6378 -250
3590 6935 -748
6819 5221 757
4112 5303 361
7333 6489 -18
2111 5535 -333
8696 9043 699
6601 829 282
4769 3018 -754
6416 598 943
1640 7404 892
5313 695 389
7266 5386 -960
189 6754 -394
2011 4499 -617
3236 5250 510
189 7581 507
1106 354 -893
2436 2642 -285
5443 4241 756
6010 4156 736
5704 922 974
8883 5465 201
6535 1171 398
5362 3857 -694
5391 7064 974
6806 8070 -964
8593 3324 -11
8954 534 -818
7014 5882 -976
3704 790 -846
6509 4546 201
5722 533 798
4598 1504 330
5779 1544 256
6420 8852 110
2198 4158 -114
8126 2002 276
3707 4392 -376
7165 3926 974
6912 6244 -809
5386 565 -824
411 5432 -673
8466 1816 242
4644 6156 729
6747 4768 539
5665 8219 -539
2155 2321 879
499 243 -87
2798 6922 -733
4431 1343 -530
5668 2222 -525
5338 744 655
7049 4269 -215
8202 2683 463
5451 9094 865
6203 6555 92
8006 5312 -757
4139 5651 -512
942 6232 -361
1321 6671 -258
8553 4395 -394
7663 1004 911
5519 5401 -994
8971 3538 460
7842 6667 313
2153 871 -983
4793 5628 705
488 4448 628
7253 7812 587
7393 7162 176
492 4448 -748
7160 5521 -279
5443 2844 168
3445 93 -372
4274 7964 761
7065 5485 692
3909 6730 -693
7042 3154 238
1029 8173 -271
710 6587 539
5388 8034 -177
8807 4404 552
3701 3208 -693
7385 5176 821
5573 6219 -570
7153 6570 882
5510 4272 188
106 3976 -802
7873 7640 -705
7292 8947 855
2652 373 -587
5130 1240 740
2774 1351 -139
7576 2454 328
7741 7742 242
2130 5208 252
805 4246 397
1664 743 238
4981 8873 729
1924 3627 -818
2616 3195 -937
7780 2427 53
486 5516 -357
2233 7428 812
4855 1747 -255
3181 8976 -303
6773 6413 718
6607 5867 407
439 6105 571
1624 5004 148
732 2749 6
1542 249 -336
6844 3090 521
4252 7193 991
6443 130 -489
4277 3899 -774
7434 5625 997
1184 3792 -306
7027 152 -289
5412 5669 401
6750 5348 688
5385 4671 -764
5166 8990 -470
4894 6447 -874
4832 455 -301
6569 4498 -844
9123 6633 -345
396 2181 -286
6228 7165 -567
2056 2454 563
7959 3847 -622
8144 1133 -666
7537 553 518
165 3889 128
8284 4004 724
1687 45 -967
8570 7477 399
3927 8635 -992
1164 2390 -310
6693 4483 -407
6654 4533 194
7135 8273 884
5636 2221 -622
3517 7647 -978
7337 2722 -93
17 7871 147
8134 7065 -822
1111 6755 -320
2072 6817 -718
7130 2233 -598
7603 1761 564
1370 6854 -419
5561 8079 661
4933 7032 763
628 7 769
7716 2820 -922
2076 7455 -397
7875 5308 327
7459 5137 -959
934 4641 -458
2962 1300 -904
7903 6435 14
3023 2843 -337
551 1608 -195
246 1473 612
5844 1291 573
3181 1054 -865
8653 8534 437
4521 4435 504
3116 5072 474
4356 2055 -287
679 8486 258
6414 2978 -126
375 5133 -709
5161 8934 998
5961 115 863
8108 7232 972
4466 1690 685
7317 3994 736
11 1378 -286
9060 4633 -683
3676 8024 -795
7360 4153 -203
5594 850 -127
4354 5540 681
1231 1046 -607
8410 483 -350
3953 4982 825
6910 807 -7
837 4181 -142
1924 6152 404
8302 3812 -712
8134 1033 744
7694 5895 155
3902 7885 -763
943 7222 687
1116 7770 421
1701 1109 197
4720 8790 288
1975 3808 712
3968 3307 866
2251 3200 663
6540 3413 -444
2807 8015 -434
335 2415 -446
8147 3909 -704
2324 8991 830
9037 4214 -801
5187 8868 840
8792 4090 -971
5662 4915 141
8870 56 -710
6754 7512 839
6598 3655 -690
6198 1423 115
1239 8069 -300
8466 4082 -787
1894 8331 265
2243 5323 -774
8757 2170 881
5421 8172 896
4941 2654 888
2873 2713 278
4874 1977 919
1233 2478 -617
1208 5979 -408
5428 8591 -490
4217 1812 -603
6036 984 6
1754 4026 -937
8239 4373 -756
2709 7879 -615
6886 4906 902
2404 8152 -676
1977 2818 -731
5051 3930 -104
170 4719 744
6951 3389 -461
4185 6922 -430
1851 854 -96
6448 285 -256
7615 3189 223
2805 3070 -689
540 7854 13
4676 2867 -604
5052 6925 8
8016 6850 -657
4435 3526 -862
1731 7672 -940
7096 3018 -216
2508 1637 -795
8453 953 -794
3332 3387 -446
4057 7993 -830
4197 2907 -681
7135 1175 -462
1954 6539 514
373 5205 -106
428 6571 419
8263 527 -835
3056 307 -976
3133 2481 -589
5415 1657 747
7541 2285 -755
2203 496 -253
7606 6493 911
5640 4343 257
6984 878 870
876 4618 -997
7759 3737 -646
1505 2214 -1000
926 4455 -375
6740 6739 -57
7348 2305 -86
7813 8924 -534
1875 8740 366
473 5181 -836
6483 8140 -815
5642 7141 -254
4625 8168 455
1441 4392 -722
190 3928 536
8894 8347 76
8071 8762 -910
6958 514 372
7031 1642 485
2748 4190 736
2675 4485 779
4337 574 -54
838 7165 -486
3411 1732 654
888 8494 -564
2268 6423 302
2605 5669 -901
5009 5931 177
2044 8923 -818
2688 1733 -370
751 4756 641
422 3257 295
6932 487 -208
1248 161 479
1073 2691 -750
3043 935 479
706 6997 924
781 7104 -758
600 7539 592
3669 2284 486
6984 5774 -450
3191 2939 -931
5256 7690 -602
4738 1867 242
2103 2615 -268
8770 5622 -224
770 3697 -111
619 7213 309
1612 2228 428
4855 2318 -206
4912 5654 45
819 5999 -125
7241 6686 848
8952 3727 -374
4993 6000 -489
5250 5847 -849
363 8601 -719
8059 1026 -533
5865 7072 742
1442 4976 775
3906 8884 -14
6045 5273 -8
9088 6217 443
3581 5780 -429
7624 5548 -450
2921 8422 968
1259 15 767
1375 534 252
1619 2134 -975
14 7688 901
7164 6260 255
3701 8940 566
8081 7562 -751
2264 948 683
797 3566 -387
3228 1474 366
2509 5434 841
2188 6811 -591
3905 4859 950
4142 2362 278
3861 2492 597
4929 4793 -916
6609 1621 500
7012 2478 -856
6838 4742 176
5722 8551 242
5275 596 498
2244 3951 822
3874 6501 428
1697 1033 -772
8709 5331 -423
6488 8561 -411
6196 117 -54
6591 6215 -804
3428 6758 831
1172 6333 846
274 6481 662
2857 3519 -316
1446 1289 967
2070 8572 -167
2566 8344 -884
779 2852 -658
256 8868 -27
1944 7391 632
7392 6629 875
4322 8498 -905
375 5470 -508
4967 6567 -268
7748 541 844
8447 4089 -872
4291 118 4
785 6197 -566
1990 3660 640
2680 8613 379
2518 6018 732
1641 7114 651
6332 1806 476
5472 1622 -579
3527 7656 867
4253 8191 833
1565 8259 984
4057 6246 14
1625 7764 -67
8577 926 886
1702 1440 -544
2137 8955 -645
6312 8823 202
7138 412 -687
3834 3401 448
4810 3137 14
5434 1398 946
4075 5082 533
2596 7506 -887
5662 8186 -451
7969 8530 -68
1656 5247 -100
1978 5989 775
8746 3634 -786
404 984 -319
535 700 -473
2021 2145 -677
5711 5460 53
613 5402 596
4118 7905 -930
7296 818 -407
203 5086 -219
2597 2105 -14
3361 2964 -589
6579 1411 -255
228 1579 -631
3689 1320 -332
8816 2487 -653
8926 6855 -444
4070 6654 320
1891 854 -516
5758 5136 -877
5864 7156 -496
4976 8733 28
7720 2827 462
2684 1290 -50
8268 3317 -630
3292 7205 54
2994 2558 -512
549 820 852
6103 5251 -138
1177 1533 -17
2793 1475 -753
4185 6679 189
9127 3724 -820
6302 4771 467
6915 6907 -540
111 8696 7
7448 4815 910
2997 2471 -331
7312 1192 978
7464 7124 20
4565 3005 -468
7 7427 -756
1316 3039 -459
5170 2468 459
3273 8778 -970
835 3012 373
14 893 166
6714 2365 725
