17
979 800
416 347 -57
22 261 -177
913 112 370
326 817 85
185 109 342
283 50 -529
600 413 -818
379 510 -636
304 607 937
200 285 -766
566 455 -304
701 762 -675
345 25 -77
741 696 1000
220 6 -9
91 599 9
96 89 330
107 6 -779
316 441 322
472 579 -691
667 226 -168
107 745 -346
346 441 -791
296 740 -419
909 602 417
765 87 939
839 235 717
475 297 -190
205 889 -913
609 476 -95
468 424 222
516 455 515
555 772 -93
859 567 541
227 329 716
255 935 -926
361 923 -659
585 470 28
408 536 536
157 208 369
302 562 -907
497 274 -945
472 425 -330
504 418 -460
676 933 723
159 665 -274
51 770 -341
918 298 -632
126 1 -626
705 64 35
922 55 -733
938 861 274
433 417 630
567 900 974
563 32 29
382 788 -377
605 414 -846
71 589 -10
100 340 -877
643 592 209
381 350 -968
135 945 -688
645 471 199
204 189 36
386 369 -411
243 635 473
728 936 19
276 750 -515
908 218 -94
422 553 373
226 646 594
344 292 -789
242 550 -612
180 280 -403
587 801 570
906 763 136
295 404 -383
272 656 839
558 450 -454
8 43 131
160 931 722
784 406 -898
181 597 524
425 918 112
686 702 -752
947 206 -34
476 87 -675
733 604 44
580 587 747
693 664 479
735 818 375
686 443 -317
326 68 751
375 192 -52
676 922 34
44 794 704
445 833 94
619 267 -325
259 442 -985
239 683 139
229 723 584
701 443 643
606 651 -403
531 922 -476
717 706 685
815 741 814
34 491 105
844 37 400
64 482 -418
923 866 548
560 268 628
634 337 -297
667 282 925
18 834 144
659 754 -827
769 222 782
520 925 957
888 358 -147
489 439 -836
207 114 -512
302 815 40
343 664 -529
357 589 -432
241 643 471
206 699 -177
201 919 742
108 267 -630
680 696 513
302 58 -22
539 153 -645
90 738 -696
478 54 -135
162 749 933
421 414 -807
678 918 -719
346 763 -822
135 635 -595
449 552 842
151 61 811
116 843 -717
185 808 170
419 398 763
512 103 -878
913 664 113
560 350 -860
261 691 737
681 506 632
396 37 919
769 853 401
258 86 -812
720 216 310
890 732 615
90 85 -678
137 61 -577
531 177 38
315 292 -279
641 594 -661
163 49 -811
464 401 725
272 922 -790
756 291 -412
319 905 508
682 140 237
615 384 390
30 304 496
779 631 239
239 289 -595
125 647 130
27 442 579
651 533 -72
396 99 -979
78 205 200
543 616 -824
451 327 350
768 276 802
450 309 286
641 556 -132
307 948 523
225 604 -211
522 320 156
631 872 -924
589 11 -394
712 543 -142
824 100 944
821 373 -752
739 550 -199
626 903 776
917 191 873
856 163 -106
293 230 787
646 95 -578
726 509 359
477 359 623
549 706 -419
479 34 -973
758 918 -890
237 109 513
314 95 -963
50 690 71
616 328 513
476 395 811
712 241 620
635 845 -318
59 770 -891
697 871 246
806 845 -170
520 665 849
30 902 868
31 574 116
312 392 75
331 71 -244
490 632 -777
650 508 -639
669 279 872
602 827 -591
894 761 846
386 902 526
259 106 959
691 8 -325
879 55 27
319 136 -433
435 532 978
29 215 666
433 44 -442
519 680 -77
230 86 -401
671 817 27
946 897 -859
622 379 10
371 511 148
675 810 -851
66 613 207
768 468 871
175 32 855
686 772 -625
412 515 335
915 545 -318
45 513 -407
251 406 -75
536 786 -397
872 292 259
657 385 414
870 571 85
180 691 647
273 658 -654
892 445 847
799 456 -758
921 813 -716
94 718 -238
528 773 -132
110 640 862
504 440 -78
177 713 818
210 810 -647
330 492 161
123 814 73
824 179 687
863 406 111
120 777 -582
751 87 280
940 301 867
666 218 488
465 278 562
853 434 52
794 680 -560
84 293 -263
521 937 -468
727 231 -936
906 139 -207
754 766 667
57 305 10
943 557 -43
321 210 -328
669 786 409
335 273 527
817 788 797
767 569 -54
618 193 921
871 656 775
94 569 -56
844 15 7
544 533 -801
523 489 -898
157 131 -419
105 489 857
541 653 790
599 895 -353
653 438 557
352 213 -785
256 107 104
840 365 858
787 508 769
772 78 955
166 460 23
197 66 -745
547 17 20
122 617 -232
127 529 14
180 834 609
2 91 559
833 463 209
655 888 498
293 401 886
81 600 -472
238 145 874
8 610 934
84 615 -508
690 881 471
140 710 418
457 913 -113
615 252 -660
438 912 817
892 758 24
786 148 -581
23 227 548
646 65 966
920 218 40
253 167 365
148 145 -416
79 369 649
87 373 263
867 725 -535
883 580 -486
357 122 438
698 720 -412
431 184 84
785 313 307
373 232 -942
230 128 170
120 277 -380
850 816 -537
516 685 -513
675 805 -883
657 55 -751
408 237 392
471 101 252
56 134 -846
743 44 -2
409 586 -595
26 540 293
152 477 -433
323 890 -662
190 819 -940
301 834 -510
610 383 42
698 719 -103
71 801 644
103 391 -158
863 82 -849
795 393 -624
75 727 -693
881 21 413
70 919 376
671 732 -349
740 898 652
153 567 -208
846 337 136
686 124 -181
690 808 814
259 596 -106
215 944 725
365 499 -693
360 727 -285
708 543 -426
573 703 42
354 809 -244
795 278 -264
485 360 -25
315 524 468
609 327 -427
280 43 -869
858 124 -46
816 169 774
750 249 -33
764 834 -577
482 671 89
414 850 465
98 417 -949
663 422 363
105 249 -76
897 73 -107
88 887 91
666 867 867
863 697 245
194 937 -822
663 567 858
334 23 974
407 906 -584
305 252 -562
537 556 -715
174 852 988
557 902 -593
46 933 168
463 450 141
133 146 -388
518 857 229
783 353 -847
232 461 203
134 812 -805
506 708 -380
501 739 681
159 259 852
193 454 20
40 116 773
37 650 769
148 101 -286
215 168 817
825 358 -408
376 313 -389
746 205 -514
746 433 628
161 576 -232
409 591 5
629 459 888
796 74 -412
55 662 -907
885 211 330
847 21 -193
880 897 -666
596 19 -779
745 582 892
465 591 -685
613 803 -433
848 247 285
789 914 597
598 731 872
831 938 209
167 911 599
806 364 72
819 369 918
633 9 808
535 56 363
616 172 -938
440 544 -590
642 360 -543
190 676 314
99 905 121
396 864 158
920 691 -914
282 842 783
863 316 -862
152 199 91
531 597 711
773 663 -300
117 369 876
262 524 -571
618 139 107
369 520 -665
400 628 255
389 318 326
282 568 230
293 21 719
853 933 650
107 227 -325
940 819 -521
614 690 544
940 638 767
227 661 -871
742 848 -191
170 33 841
766 597 788
361 663 -620
631 106 940
788 780 6
549 101 236
284 159 262
387 794 -191
354 271 -414
816 276 434
44 907 264
289 153 797
221 582 345
191 392 461
499 563 282
262 327 586
247 15 428
594 642 -833
823 502 602
383 57 -836
912 928 420
249 799 49
442 807 -360
91 263 226
261 706 356
334 727 -321
307 238 324
25 876 -962
81 638 -797
927 834 -472
792 594 -238
658 712 -449
385 729 505
137 749 848
945 76 -430
139 595 26
625 345 907
225 161 66
430 801 -895
110 684 907
790 388 -743
173 565 878
514 37 845
101 612 748
230 306 -170
251 240 -151
682 576 99
678 797 -21
677 350 -941
253 636 763
198 402 -336
644 376 171
350 762 -212
540 866 -291
838 730 -598
637 315 873
495 704 300
846 357 857
943 479 628
805 656 386
877 462 651
303 260 114
379 498 813
645 158 -986
850 826 272
277 425 -153
89 406 799
414 901 358
165 536 -119
147 21 464
906 49 -969
220 890 -195
790 508 574
726 826 -606
549 892 -114
385 402 -925
345 399 -501
631 671 904
125 847 94
749 365 9
874 98 699
401 803 426
506 925 -370
640 277 133
451 785 24
497 664 -250
734 647 887
100 29 -327
338 266 414
95 713 991
426 454 24
412 790 919
731 905 -811
574 241 -957
247 824 -110
867 898 560
154 862 391
679 186 216
556 617 952
589 169 234
603 916 -402
564 446 -903
895 714 -415
164 197 -971
366 3 -228
815 279 -824
349 808 -628
90 145 887
239 319 -330
839 80 -886
593 354 -998
429 566 -374
397 396 -85
378 310 -129
389 397 680
120 440 136
913 79 -866
121 493 -375
773 163 26
389 239 -224
336 235 -159
551 266 -283
238 898 930
394 306 417
661 593 -538
708 37 865
155 883 -361
777 683 863
564 607 -750
936 416 -899
486 157 271
191 208 -636
5 281 -966
438 45 -24
886 20 -764
156 70 -61
37 623 534
872 203 -318
650 30 -973
804 350 -177
135 819 816
837 608 -675
664 418 -29
77 825 -37
684 766 -467
821 790 -143
537 302 -323
770 513 -314
192 702 99
582 736 -68
37 292 859
256 834 -93
370 27 -923
840 933 -876
285 536 349
894 702 -238
543 405 815
581 392 -455
798 255 360
702 172 519
908 257 717
645 413 950
495 26 680
554 628 908
581 64 237
204 459 -108
8 639 -53
485 885 -355
518 844 -890
449 310 534
312 453 482
29 296 146
946 395 -481
312 804 -924
909 366 -146
613 611 -201
806 928 -43
904 607 687
668 644 -394
72 274 -514
784 635 532
10 906 -193
904 192 -412
602 798 -860
889 495 -991
891 786 -965
398 879 -502
59 91 -500
709 820 -919
193 463 -934
882 856 821
457 483 -605
217 719 -666
558 399 552
174 691 34
821 376 -15
728 90 188
833 187 832
917 919 -526
683 721 -704
290 604 129
531 433 616
428 378 356
926 209 -680
232 718 -340
445 124 -513
559 335 -637
75 830 -960
405 152 -506
899 514 966
660 394 -482
280 923 900
98 722 142
749 3 -473
145 646 -545
382 177 632
690 205 -915
534 347 -831
700 584 -613
664 258 430
553 203 -703
490 473 -902
662 917 -518
179 221 -41
788 115 791
901 77 605
771 248 -95
97 35 -688
628 380 306
885 698 -145
340 642 719
551 930 -8
931 432 696
85 395 -924
412 871 -116
793 362 -651
397 747 -464
524 489 549
418 108 -951
684 343 -683
818 747 -239
307 304 -974
191 930 -394
176 833 687
332 941 940
899 327 -55
896 177 705
632 305 506
851 27 56
654 610 -729
631 111 -562
513 241 863
758 417 855
371 345 -227
394 937 526
112 501 -339
469 213 -334
422 320 391
700 246 -748
950 825
435 129 -554
545 649 -56
236 244 -954
321 688 533
863 630 -321
873 905 954
474 323 -651
309 91 723
618 274 622
507 316 -986
185 799 132
807 260 -807
905 514 -138
317 462 -867
277 254 499
443 5 -293
694 914 91
336 628 -806
802 346 37
252 469 -619
805 24 -997
779 699 -578
851 338 -453
450 383 981
91 275 -84
302 42 590
891 111 -529
710 861 722
237 156 351
804 382 491
144 890 667
81 701 -482
90 132 447
521 293 761
508 579 -339
310 919 -90
384 576 241
686 865 802
400 5 736
807 700 -781
544 364 955
470 911 -304
768 368 -4
600 116 237
590 146 67
906 591 -478
306 55 22
585 819 -784
71 455 846
339 707 594
831 285 -947
692 891 -29
759 743 -675
535 167 -277
573 194 -71
86 781 -987
47 237 -995
727 792 -742
907 653 888
164 950 218
904 595 -843
163 87 960
738 754 -586
559 437 -868
129 128 608
296 770 837
893 48 693
373 175 -91
555 947 67
597 385 -171
625 475 -45
446 849 -29
638 591 -602
560 920 768
824 474 -209
173 437 722
336 332 -81
261 38 -362
602 593 221
124 153 822
230 317 -42
410 337 492
575 120 467
194 74 437
368 570 -727
351 505 521
736 706 30
417 227 -570
859 599 14
841 942 -607
587 141 56
452 117 386
474 139 604
127 282 400
924 208 151
221 406 -453
661 414 -990
809 174 899
325 630 -170
448 5 97
547 830 455
26 792 -950
476 614 986
647 541 981
398 155 -386
619 415 -136
430 659 -325
143 295 -300
96 286 918
544 774 -974
257 6 282
355 149 648
280 4 536
595 543 -273
748 361 812
214 351 -601
43 692 967
552 850 -776
176 672 240
634 22 -463
711 61 -36
279 544 -902
426 749 791
852 881 816
359 11 462
54 221 -764
241 940 31
446 19 736
672 604 -387
150 674 -766
254 273 -728
397 231 -881
484 676 137
220 234 101
14 296 843
835 294 -349
526 542 696
305 603 983
196 194 56
352 292 -295
743 637 310
180 132 639
96 346 59
514 690 378
274 898 -725
137 262 50
297 558 -568
556 49 -639
568 585 75
16 572 658
393 733 455
835 303 837
769 145 -419
920 282 -775
13 454 655
723 168 294
32 688 -494
816 496 129
181 230 -478
573 774 747
725 769 -375
264 762 -504
117 18 361
883 519 -185
609 316 785
188 5 861
212 410 446
270 156 876
589 647 735
153 835 -206
723 215 78
762 744 -604
318 33 -667
632 76 -447
646 747 -335
316 650 -541
402 703 -917
411 428 230
311 803 921
117 820 254
643 681 852
590 577 -534
903 23 -926
326 104 924
429 275 -516
223 391 -755
928 435 489
939 936 410
190 691 24
793 426 -601
479 938 10
148 56 -679
797 524 -388
301 615 -286
281 446 802
587 320 -976
128 890 487
136 324 200
898 19 206
411 877 91
573 70 680
579 862 121
240 436 654
712 367 84
847 550 -755
731 79 -509
911 281 230
611 177 -350
615 238 -856
141 519 -312
168 22 -461
247 834 491
423 948 42
878 809 -22
691 285 -779
208 331 819
190 734 787
615 568 -254
250 302 -358
46 413 348
525 176 855
390 220 226
313 783 -971
929 850 -44
701 851 -840
531 666 -736
775 153 156
311 267 605
488 464 -828
63 860 -417
340 806 -689
355 772 17
95 410 -302
195 289 -754
337 587 -116
297 771 911
326 177 -664
60 440 -147
521 195 538
392 924 802
758 606 -429
273 86 2
8 428 7
693 21 -243
128 54 420
86 109 748
83 446 -879
363 409 -615
670 23 48
100 184 896
19 270 -151
690 822 921
11 277 -47
943 4 -289
807 385 -823
168 60 514
416 463 -47
331 845 -48
281 838 -233
758 380 -673
3 30 776
480 427 -639
450 130 -239
561 732 401
603 386 -770
2 917 -159
889 816 973
930 265 84
278 861 598
572 164 184
113 423 -587
739 86 -285
795 767 934
755 505 573
543 716 -125
760 674 988
735 360 72
266 682 -688
122 831 -390
258 576 536
864 672 253
832 25 -185
768 314 444
162 350 737
108 118 620
555 224 763
39 350 552
663 447 -80
318 221 -92
48 338 -428
841 204 106
407 150 -335
230 195 -838
654 858 -688
439 732 225
887 174 489
326 161 55
862 98 61
262 540 427
921 771 -761
266 771 -14
188 323 339
906 127 207
50 7 743
823 526 942
809 329 -399
930 185 224
141 648 237
541 413 803
812 623 251
901 208 -747
904 808 -835
199 810 -905
587 69 244
369 505 327
468 481 848
270 140 788
329 946 503
915 436 458
277 35 800
598 799 -178
549 593 578
392 653 933
445 927 832
305 250 770
527 427 624
13 210 -331
120 484 51
382 834 642
850 149 -346
242 223 -728
828 317 239
600 781 30
295 442 527
349 309 -978
447 620 210
560 100 250
171 16 -16
412 702 311
401 260 707
66 211 -20
904 909 219
187 726 43
712 97 -639
424 202 584
591 73 -701
872 825 -411
931 868 -474
756 528 -621
118 586 904
111 433 -689
57 745 -300
386 555 -561
577 351 333
660 708 970
390 215 -671
443 176 -189
410 886 -759
818 395 -421
560 897 -994
12 691 979
298 554 -30
865 282 -377
909 735 938
322 185 762
818 210 -756
368 93 -535
171 75 963
901 268 499
340 747 -914
386 655 599
105 458 -636
22 758 647
68 153 -513
740 680 -358
530 403 276
403 431 -688
627 895 -553
770 184 -341
568 877 377
458 950 478
537 14 -355
371 702 -831
320 707 -644
430 224 12
350 8 -673
796 593 164
832 473 694
925 186 809
808 333 -290
622 299 -591
424 158 842
241 8 -276
479 647 421
608 937 497
789 808 38
127 857 -16
751 398 -872
850 643 -388
496 611 -563
803 875 458
455 433 233
576 261 597
482 682 -636
151 425 -163
886 186 -299
129 437 -436
379 719 -582
159 560 658
767 294 767
75 791 681
161 755 421
539 567 704
16 806 -161
734 162 -239
273 467 -92
12 816 -726
15 667 140
506 809 273
5 382 447
946 560 -460
407 736 -868
296 350 271
707 698 755
521 779 144
78 275 229
387 679 -764
179 164 -916
567 889 382
738 287 -428
835 13 -160
835 683 203
643 634 914
476 250 890
381 753 96
656 801 -84
580 923 -244
782 174 -468
345 42 -835
412 457 -363
902 582 -988
229 275 583
747 528 506
72 226 401
793 470 171
691 743 -320
88 681 -45
459 177 -428
568 506 531
379 921 535
473 529 766
431 100 -186
299 296 141
242 5 526
9 404 985
890 669 -209
944 575 -678
473 694 -153
322 598 502
428 415 983
531 378 142
858 417 667
488 756 577
617 365 -665
545 387 -458
498 9 489
774 462 55
483 67 390
803 468 -8
468 385 856
159 203 -27
253 525 -879
68 720 819
710 756 -502
374 482 377
811 170 -57
294 710 -575
217 166 -75
349 486 -237
860 331 560
179 845 -188
924 242 -264
340 431 -523
566 51 -745
865 27 -421
870 922 -899
347 863 -948
902 429 -826
275 343 139
348 106 -368
802 906 -903
784 421 170
280 684 591
336 194 971
841 744 819
74 250 472
97 905 427
356 425 -593
177 129 -432
767 760 -936
459 683 1000
269 807 2
167 169 -176
512 494 -225
497 279 -253
488 786 -966
595 778 433
275 723 255
785 569 -622
187 388 106
812 575 -536
371 34 993
655 183 -405
859 719 84
696 362 -129
15 578 189
488 549 918
57 164 8
782 410 43
760 231 -724
339 700 355
68 791 895
265 22 -460
614 392 -81
782 418 330
857 329 133
318 909 -721
844 182 -496
429 801 -158
402 181 78
856 733 -676
796 306 -590
822 472 290
293 100 88
883 274 573
433 731 930
567 261 -912
570 201 -80
940 841 -744
348 850 -692
679 141 -432
755 117 855
447 625 408
860 899 -210
663 782 -11
18 71 -682
576 849 548
247 366 15
885 445 571
608 419 339
793 364 -48
807 17 -280
812 10 -401
723 202 -542
712 112 -572
170 663 -522
498 255 795
167 853 974
711 489 384
64 413 -802
103 268 -15
272 713 429
162 422 805
801 446 705
102 811 504
809 97 -584
145 419 311
121 364 -256
307 73 -926
923 71 414
710 853 -476
866 882 346
403 474 -670
878 378 888
861 400 -434
529 111 497
739 677 -598
410 880 -993
565 527 -373
678 289 -967
948 521 708
95 240 -832
873 872 488
160 918 -995
574 584 302
670 195 273
928 557 -469
768 785 184
165 106 582
731 472 -160
896 497 -197
739 839 -529
804 893 -573
844 748 482
722 472 -226
168 740 -529
777 372 821
246 53 436
499 103 -74
238 20 341
450 201 507
448 278 16
267 246 -732
280 761 -600
578 358 -469
294 132 -377
801 277 809
39 114 433
858 331 453
603 701 -292
801 867 841
899 565 -986
827 221 410
177 213 856
909 858 331
236 569 697
184 177 -147
617 703 -14
445 135 -393
548 65 -22
529 550 -243
120 504 479
884 603 -603
186 363 450
815 92 -444
618 281 -937
726 208 385
873 159 -915
941 448 -861
498 283 912
496 178 -71
792 639 -519
734 618 22
235 703 589
600 570 -495
61 387 -844
450 720 656
765 709 -708
12 83 217
825 273 642
522 453 -456
578 552 362
347 916 378
767 627 -914
122 637 -522
62 263 -968
23 215 72
813 618 -507
900 8 813
42 217 -189
299 707 -3
557 283 -623
878 692 56
494 878 421
839 5 -444
426 391 -986
585 917 -35
471 337 989
723 669 678
623 742 -970
925 44 64
709 792 87
626 655 352
417 541 363
277 170 -711
422 284 543
150 561 -885
193 87 -828
351 937 557
571 184 712
624 184 571
802 937 532
422 72 913
341 629 -609
121 918 232
168 348 609
762 295 326
825 383 -829
477 529 382
266 877 344
62 424 841
803 506 463
877 435 -567
690 15 523
351 169 -791
515 153 967
145 686 433
571 926 -297
101 932 386
326 804 99
495 302 -304
281 397 -347
17 686 -885
803 91 414
116 329 443
482 427 -150
825 740 995
603 341 -984
658 733 904
152 173 -850
533 170 -426
457 775 -51
526 606 -395
123 784 -217
238 279 953
763 818 990
498 79 -83
803 950 648
393 921 657
279 57 245
657 624 -738
929 872 850
766 80 -368
102 804 421
453 89 -257
432 434 -313
809 375 486
732 180 414
515 539 337
305 272 938
39 767 225
878 101 -777
425 599 72
69 355 -123
651 245 934
914 124 -630
830 668 749
186 416 281
856 522 -830
334 466 -498
816 837 -28
814 438 -498
859 401 -25
301 687 904
18 937 -760
812 420 531
601 143 -377
794 501 -221
698 632 -267
99 382 -335
30 126 317
568 53 761
818 455 540
355 745 311
284 18 266
758 267 -996
162 756 179
337 585 -169
560 93 560
151 704 -11
327 678 568
373 421 504
876 744 -636
337 831 783
270 584 -854
199 553 809
226 527 584
375 572 -849
77 133 -433
61 176 -475
550 778 957
692 340 -83
720 327 777
404 132 249
302 748 -48
580 346 911
327 857 -333
12 417 745
364 934 181
654 897 -863
828 503 -2
515 421 -506
477 184 984
69 318 397
779 645 -697
523 797 -439
295 522 -304
412 521 473
680 808 -299
414 325 -847
183 389 -405
945 25 111
213 55 199
329 541 566
340 709 549
580 70 283
69 776 973
524 620 -238
623 225 634
381 210 -340
714 132 406
367 217 -968
794 213 392
569 662 421
304 880 648
669 414 -474
548 580 -969
350 185 440
842 284 -450
453 286 212
464 518 183
756 400 -301
715 403 185
758 331 935
524 611 594
250 123 749
441 665 945
404 794 857
667 424 165
927 13 -608
517 793 -600
729 772 117
150 922 -347
647 151 95
17 937 30
101 291 206
167 90 -563
337 359 -565
322 824 -341
644 177 -367
673 380 -966
35 661 -744
807 149 497
798 634 483
689 616 713
831 857
173 487 480
554 597 359
544 603 430
627 515 -974
245 208 -784
137 542 632
297 408 627
660 709 -834
442 88 -184
266 118 -301
78 481 -963
660 642 318
32 235 880
538 819 227
271 140 466
615 181 141
686 752 -432
701 281 -614
588 574 615
735 145 -482
812 84 396
111 380 -959
562 645 96
146 383 681
266 611 698
338 584 -496
679 822 428
428 806 -415
295 371 962
301 619 -690
245 36 -558
287 498 65
559 325 481
226 111 213
119 382 643
198 41 858
171 390 -760
510 188 -800
129 416 -620
87 714 -236
528 549 896
515 184 -160
23 110 689
458 822 -140
424 350 806
761 477 378
260 479 692
183 5 132
37 810 106
270 119 208
152 401 322
272 115 19
428 667 -578
683 314 -387
310 573 -629
581 49 -127
788 449 351
79 103 867
47 507 435
468 186 -169
297 661 -458
196 756 -455
280 658 332
410 809 972
423 302 -596
327 480 -631
637 608 -670
311 475 650
685 30 -10
570 53 -150
93 157 -136
697 351 940
402 677 -602
515 467 -725
255 690 -983
113 131 -822
240 3 105
292 238 777
475 434 448
612 177 885
218 76 -961
192 94 -456
229 695 -924
136 310 844
476 310 486
176 562 -404
641 584 894
371 556 -883
338 522 508
715 520 374
340 687 33
647 265 -861
233 269 -902
131 510 351
40 166 -499
332 819 618
321 775 -592
567 484 -454
35 490 90
604 568 868
677 371 -435
202 33 -228
527 782 -693
468 380 719
235 643 250
396 823 471
681 810 106
202 442 278
818 730 -767
679 472 -547
563 3 17
340 302 590
739 141 152
415 391 -658
502 140 680
276 77 723
333 190 -791
403 422 -943
482 767 -930
813 92 -121
126 253 178
509 793 500
445 546 423
811 677 889
492 362 479
50 796 447
116 613 314
638 17 -342
335 786 -599
542 491 462
605 663 282
146 589 265
71 546 -631
379 427 631
533 142 -697
339 539 219
203 587 -575
91 722 -892
304 398 -832
371 101 527
697 67 709
568 775 87
776 629 236
426 813 -155
601 637 -181
745 625 826
285 16 -468
671 163 -516
787 404 291
18 488 411
18 561 491
693 564 651
408 701 790
444 566 904
686 96 999
522 174 558
58 786 63
107 78 -137
518 579 578
267 369 374
380 598 870
818 537 779
717 45 917
336 303 -796
98 384 -188
763 486 -931
236 14 -581
533 739 -578
474 447 -368
88 87 -631
774 535 -193
718 194 830
386 121 66
799 363 703
828 583 45
816 279 -176
757 825 -24
571 349 -366
635 621 -228
803 318 92
464 15 799
198 157 -890
766 768 258
593 704 784
477 510 -609
644 34 -653
283 591 376
688 363 -798
419 257 -331
455 299 676
214 608 193
287 355 -879
610 69 963
735 78 425
143 339 -909
164 745 -350
47 470 -173
555 148 982
136 3 -916
60 181 -75
722 135 -54
728 320 -190
136 156 384
136 237 30
746 723 -332
608 812 -316
6 273 55
799 270 673
141 382 418
370 165 186
735 762 925
467 620 986
779 789 -710
325 709 588
209 784 168
51 628 -831
229 11 -392
528 698 784
773 744 901
660 516 36
565 578 -906
476 528 471
1 559 927
419 74 304
538 159 -66
572 369 -540
197 578 754
87 546 942
238 508 -722
218 45 609
754 152 188
95 441 -162
366 260 627
775 352 70
151 474 711
106 431 -624
442 91 739
293 799 -438
300 389 -484
315 324 678
55 605 737
575 384 -719
532 609 -201
664 375 814
804 389 -769
327 68 -27
46 58 861
36 327 949
445 730 -873
297 4 937
486 329 617
491 468 581
140 261 271
151 570 325
45 664 382
70 660 494
498 533 652
590 602 245
795 369 -467
544 139 -223
620 80 -486
753 604 782
318 106 947
643 531 190
138 149 871
414 745 -247
635 657 -458
292 430 -927
120 210 535
793 92 503
435 811 573
583 372 598
58 250 856
659 423 283
813 155 -341
520 100 727
213 62 -317
64 786 -853
631 262 -381
548 292 896
545 325 -541
557 747 -203
240 318 -483
16 400 597
524 120 90
703 154 414
490 544 -234
327 468 -839
109 290 439
650 248 937
591 56 -57
641 426 -375
503 278 -748
727 583 -80
672 19 -48
676 199 -168
200 448 95
20 490 -352
170 303 -115
756 185 -345
467 671 -910
562 100 -620
131 292 -863
744 680 -635
184 830 -9
516 802 -620
468 689 -248
591 381 387
521 269 -416
826 211 717
689 541 693
616 513 -582
183 171 -847
354 346 162
396 469 951
261 688 -698
525 70 -81
758 826 434
613 385 -991
583 221 436
343 82 -932
120 88 -714
227 662 -232
554 247 -161
566 36 -5
241 750 570
311 778 -918
345 303 -310
173 165 502
464 478 -11
142 631 -316
282 297 -311
252 807 -58
567 828 -717
255 130 158
703 242 464
37 85 -568
260 642 243
801 473 -724
407 383 389
313 646 710
486 355 520
7 739 -294
389 525 -52
374 739 324
275 510 317
587 341 666
267 37 -343
262 227 -995
652 80 -196
313 297 928
404 291 -113
290 428 299
701 123 -715
490 472 112
559 767 -785
422 753 762
588 231 143
256 180 -105
452 85 415
217 98 182
580 608 158
445 543 436
552 493 597
388 825 -673
257 153 144
74 503 344
103 261 -552
201 823 990
665 219 -100
268 271 674
349 91 -378
765 711 -341
622 173 646
135 472 -385
120 89 163
461 187 -22
254 552 405
602 180 306
472 7 480
63 502 415
698 426 831
759 183 -672
371 769 293
40 318 613
561 3 -831
213 803 935
99 748 -217
82 587 -986
469 20 539
142 496 -143
700 809 -566
455 311 -801
634 488 140
328 161 -440
448 389 -310
89 630 150
82 450 610
254 15 -916
830 149 -479
529 331 -559
516 60 -611
672 58 199
80 753 972
498 45 -997
420 396 889
92 745 577
736 56 -346
576 232 -881
676 346 -725
88 339 80
525 169 82
817 237 160
27 336 -885
102 27 520
108 158 435
716 238 -679
314 49 -339
411 101 -827
326 758 -968
512 683 515
232 12 -861
430 542 413
639 238 -911
628 302 80
518 206 342
428 145 -938
506 459 -860
594 828 -711
603 44 -586
364 160 530
88 160 -641
425 690 -489
740 33 -648
322 426 -62
5 809 421
500 734 -147
129 597 521
679 209 748
164 494 679
380 795 995
175 522 738
157 365 167
406 399 917
321 519 500
688 738 -977
562 315 -193
512 67 746
801 717 -71
351 50 661
3 486 -612
290 483 -452
803 195 246
354 228 164
659 391 624
483 723 -787
115 419 -933
351 62 -240
317 607 -720
204 258 -824
778 250 185
542 668 -275
100 178 18
608 88 -740
377 824 592
99 737 -809
823 307 -290
740 494 9
308 571 137
360 157 440
158 826 -116
439 231 778
76 51 884
714 410 -390
621 467 387
507 719 154
677 45 -638
519 527 -623
616 148 820
72 170 892
163 737 -420
813 458 382
257 23 546
779 624 -451
582 794 148
602 694 -569
583 733 -206
555 233 -725
750 134 88
48 115 -1000
245 663 165
249 83 -904
536 48 -95
804 475 346
335 532 -308
112 558 604
518 773 879
675 156 177
509 829 826
357 155 969
214 512 -519
77 462 746
469 807 576
472 415 -365
87 817 -321
461 152 -611
819 493 377
19 302 -345
482 349 -283
283 801 -783
650 136 402
232 819 863
518 127 976
81 592 552
171 141 675
780 335 273
457 765 823
479 131 740
469 17 -8
487 389 51
789 51 378
26 398 -261
583 807 -616
572 93 -783
563 67 -487
616 570 329
586 501 662
125 817 502
346 613 -352
443 716 541
630 198 -934
343 102 7
813 607 228
308 341 354
524 355 -193
344 72 447
824 122 500
273 797 668
457 310 -35
266 796 -114
508 231 -972
6 527 -351
181 487 -493
68 669 530
393 463 374
799 617 -896
48 535 -964
117 252 660
258 459 -754
455 132 315
653 52 684
772 10 544
663 555 -591
77 740 -221
270 157 -311
488 262 -8
631 767 974
148 648 688
779 486 940
440 811 -928
781 284 173
42 183 -419
449 330 -327
533 783 222
680 698 -178
88 279 -152
294 669 -621
135 335 -889
290 381 519
573 696 -188
29 559 191
402 547 371
345 374 376
644 324 499
758 22 936
29 582 -446
313 299 -604
507 711 -661
29 75 -2
215 696 -192
374 781 127
503 788 482
811 759 408
556 471 902
491 726 703
572 20 449
60 276 26
285 73 481
512 506 618
434 127 -782
179 428 780
121 186 -689
807 616 785
325 492 201
658 63 374
218 654 119
242 473 -508
327 568 61
808 517 516
299 26 -260
729 750 -256
361 27 381
674 357 -421
322 777 -7
171 529 991
711 139 -742
364 378 -285
686 183 756
187 424 -629
379 314 848
517 594 317
