16
875 1712
106 867 254
476 859 395
309 385 942
403 744 971
157 355 869
754 561 117
618 619 604
631 148 591
184 583 488
133 781 97
24 718 463
269 503 587
525 119 381
359 398 525
492 506 97
618 455 899
159 432 174
155 390 936
345 206 426
713 169 192
853 858 155
135 761 256
155 691 881
298 229 301
11 95 904
284 579 715
715 80 514
199 371 405
575 184 113
95 720 47
632 296 717
766 601 788
304 507 339
45 209 566
176 677 490
827 269 145
591 627 620
773 786 35
314 837 567
323 511 316
257 513 705
818 613 222
11 660 87
714 418 577
533 861 48
141 312 506
734 701 745
693 887 611
218 19 389
759 830 77
618 704 280
688 595 49
292 102 159
90 524 693
795 271 431
707 324 213
114 484 662
396 748 629
583 470 796
745 59 59
263 839 586
369 440 146
184 226 806
453 102 226
575 644 881
844 598 49
661 605 886
395 228 23
213 545 287
175 32 623
66 33 647
246 215 473
597 447 459
339 803 704
525 700 986
97 598 200
802 338 92
148 94 264
89 298 157
701 464 837
711 135 816
225 306 266
206 530 251
636 796 886
162 245 296
648 275 437
21 52 279
47 762 674
611 444 643
429 114 782
769 249 840
522 131 878
43 628 410
210 144 648
92 358 259
423 461 324
397 767 107
738 814 768
175 211 295
690 650 964
659 426 388
608 466 220
234 383 514
127 787 356
554 773 394
554 266 783
346 280 150
295 161 665
261 445 590
699 97 658
372 874 289
81 339 111
575 327 430
542 692 606
603 887 220
558 726 401
126 589 537
834 380 271
474 225 744
103 770 763
233 362 914
172 147 86
514 712 920
66 324 366
279 484 619
485 487 309
560 66 456
808 267 119
178 550 723
53 597 305
378 45 482
470 725 801
218 79 58
871 782 23
765 645 805
195 396 525
335 404 2
156 510 536
22 186 24
758 463 234
307 14 541
554 71 593
614 162 271
803 466 452
427 873 516
667 707 612
487 72 112
801 798 989
540 118 38
810 647 698
367 490 47
851 247 819
633 879 955
404 94 328
169 803 727
510 158 592
523 195 502
691 304 356
522 466 114
766 227 527
687 493 689
518 455 977
53 259 81
400 548 158
101 837 834
756 291 283
83 117 792
377 735 633
224 531 637
377 847 382
63 245 983
180 203 452
806 333 142
104 35 880
81 499 958
175 566 34
188 74 347
31 658 581
690 121 871
435 369 36
492 480 2
253 527 577
132 451 99
889 74 886
585 412 344
108 787 605
439 158 71
331 569 486
81 196 395
808 695 855
542 283 486
797 231 88
585 49 57
62 760 395
586 446 928
803 678 355
423 788 644
608 339 416
578 871 222
859 3 158
484 378 446
690 224 700
295 56 601
86 317 431
39 732 903
244 171 816
398 195 195
524 297 89
107 548 62
652 834 723
584 667 537
659 285 697
685 750 416
843 832 920
771 99 509
811 862 846
138 378 797
10 779 25
409 267 755
59 191 133
181 291 541
519 441 390
80 295 596
34 215 160
499 266 744
179 71 885
348 636 162
82 549 670
144 58 346
235 512 337
210 692 858
797 584 105
738 20 717
812 33 311
819 732 165
642 864 810
572 830 175
701 574 748
71 409 976
22 19 965
100 855 585
436 154 996
358 567 534
282 178 2
32 839 458
589 851 578
336 457 347
518 7 771
127 280 478
703 466 390
753 86 653
678 311 706
19 197 422
275 873 762
761 421 222
847 292 585
41 641 781
826 370 975
121 189 526
367 863 345
517 162 89
127 702 77
601 158 553
73 185 993
139 609 136
427 244 410
706 171 700
762 43 571
837 135 380
225 113 242
135 859 386
830 246 566
319 240 382
868 346 741
344 593 788
411 593 855
26 188 462
489 339 593
30 256 246
193 2 831
194 670 330
758 198 42
167 740 227
875 90 789
575 245 678
357 539 573
679 241 932
682 336 63
774 173 576
105 579 834
100 795 202
123 196 91
858 441 656
364 492 160
115 321 441
706 581 326
272 540 416
253 160 948
736 603 811
104 289 602
76 818 747
471 368 773
701 49 941
529 379 613
525 37 552
29 815 18
96 98 778
658 222 569
1 847 104
611 431 615
748 14 125
336 172 920
869 695 329
552 388 310
113 399 362
420 150 96
682 220 689
438 738 677
281 731 276
747 176 31
149 460 79
727 337 71
348 226 964
703 61 986
490 500 113
14 243 357
230 632 610
544 291 789
653 133 847
302 160 730
78 348 791
404 288 635
29 500 472
228 292 977
593 398 453
22 82 826
504 635 382
860 859 33
35 327 307
464 638 829
92 841 807
9 119 259
208 861 995
653 704 463
675 634 35
238 805 761
11 591 976
304 347 131
125 144 533
603 511 975
108 338 572
740 865 335
773 880 976
223 18 980
366 276 860
315 855 797
730 456 387
492 834 817
659 298 350
13 887 940
202 770 947
50 363 203
448 730 963
63 600 223
667 322 681
8 382 978
189 337 390
568 669 879
302 135 805
870 509 772
107 746 258
590 348 967
277 886 696
743 553 172
42 322 702
178 760 343
249 200 751
7 670 4
630 459 756
585 531 274
67 799 783
413 352 336
116 644 992
667 402 211
155 368 548
452 573 593
848 559 337
269 436 187
331 219 709
19 745 789
654 585 232
754 91 828
237 478 79
220 69 821
58 730 401
795 544 248
787 472 6
213 334 954
180 123 365
821 68 8
393 735 813
204 282 913
795 497 679
847 198 897
275 720 458
457 277 820
693 261 126
128 728 723
434 879 38
372 717 14
687 666 25
514 837 639
205 590 225
202 719 526
239 41 581
152 807 949
321 675 711
757 753 687
124 65 523
31 778 11
791 204 462
16 610 306
324 112 49
446 485 511
670 782 300
197 673 140
349 644 208
85 598 846
273 279 739
602 749 945
443 566 396
79 823 209
623 202 907
668 147 397
295 16 878
324 652 590
412 703 213
554 406 677
54 850 262
402 325 972
593 129 130
139 801 132
16 136 247
511 365 732
59 549 266
245 382 92
107 41 262
491 81 712
165 723 222
791 270 233
497 451 731
300 3 449
822 841 340
432 5 519
271 683 575
491 568 448
809 383 590
98 678 916
348 468 28
298 873 676
14 538 38
687 491 978
286 751 649
511 436 690
210 869 916
555 175 73
875 232 454
867 477 813
782 391 912
701 517 453
493 693 74
853 84 319
736 812 777
383 476 478
732 860 32
76 25 418
809 363 199
87 258 820
776 836 770
863 377 678
22 631 668
637 299 978
436 146 234
698 241 723
207 471 845
410 147 190
862 752 657
384 640 542
209 772 680
658 93 431
11 156 275
191 335 515
884 212 479
734 483 165
397 264 716
729 274 161
316 432 896
805 241 325
699 260 699
338 541 49
392 145 248
585 620 519
860 421 907
663 885 319
443 788 600
357 649 6
431 248 853
700 699 133
532 486 170
759 251 87
96 387 211
517 676 108
688 889 260
689 67 638
324 440 120
665 545 811
278 811 966
442 860 612
769 133 198
393 501 71
821 637 414
733 196 52
457 643 570
367 89 83
467 412 708
392 480 73
245 641 952
307 355 853
666 571 119
290 868 592
758 172 274
321 829 383
512 547 843
404 344 880
29 803 772
592 88 992
726 616 645
570 840 104
369 619 613
61 260 300
601 253 443
52 275 702
864 439 321
848 668 245
493 78 349
839 144 712
279 761 915
346 2 528
321 198 551
517 16 307
60 242 158
480 42 496
637 133 786
217 830 866
393 798 701
419 174 484
105 136 498
730 218 697
565 645 285
91 408 291
102 791 163
448 702 293
858 777 668
461 191 899
802 76 258
247 11 3
219 307 681
500 28 16
688 319 828
149 716 578
112 860 270
510 346 949
56 422 502
425 832 261
420 203 305
210 129 792
555 718 738
730 25 775
607 286 191
556 746 504
718 715 904
749 546 427
253 761 126
775 824 818
144 872 66
519 749 820
746 729 715
573 565 118
47 772 249
13 650 215
528 125 766
229 833 106
553 545 103
735 878 919
712 412 815
785 573 350
175 776 483
520 95 162
232 381 831
703 231 690
38 855 22
128 280 746
870 149 630
640 624 444
166 391 635
361 552 452
390 531 850
403 290 381
770 130 185
585 569 734
431 186 432
724 830 28
217 79 119
355 730 780
729 473 178
380 833 238
205 277 517
504 251 736
154 193 439
536 45 4
516 467 317
884 643 372
761 664 403
837 836 791
860 94 510
425 826 433
155 470 409
369 306 438
145 13 985
580 759 115
70 885 515
476 686 858
704 734 295
149 768 657
863 662 103
393 421 460
654 750 762
141 467 112
471 41 884
474 339 552
275 568 249
90 146 828
714 157 172
125 731 814
75 292 325
796 80 709
865 662 415
572 113 49
327 78 165
484 231 897
738 702 174
3 280 918
626 432 696
876 888 171
688 401 677
759 621 552
586 294 723
870 528 424
531 349 340
7 846 879
701 146 358
73 300 501
502 331 81
7 705 972
391 738 437
78 174 690
659 593 346
633 315 116
370 483 230
619 440 334
719 868 831
609 405 459
235 826 614
681 251 539
544 411 161
252 622 540
315 92 960
785 437 95
179 157 279
513 396 405
24 689 506
666 393 979
266 341 914
70 802 795
107 606 375
684 866 693
861 211 347
583 286 583
178 306 23
698 457 157
874 238 445
824 510 653
582 794 189
801 480 294
601 7 373
717 817 9
515 84 287
105 419 6
39 491 41
323 214 597
131 280 707
858 285 174
840 398 428
127 68 628
255 438 240
205 407 878
109 140 989
851 319 329
886 347 50
105 845 685
353 869 426
114 771 799
166 425 36
476 640 838
855 88 144
724 692 38
862 61 484
779 17 511
629 779 580
121 506 5
557 524 134
52 467 712
382 597 234
749 529 214
164 644 189
522 586 626
631 337 748
814 280 727
546 845 423
218 26 218
340 135 429
538 135 198
542 37 386
260 498 999
103 47 697
421 821 94
323 560 380
448 508 572
759 807 69
684 712 593
192 535 574
700 633 899
838 6 968
364 607 538
79 799 873
514 524 212
268 359 692
329 227 400
210 178 578
551 66 308
32 497 197
57 145 346
873 111 683
377 448 572
559 736 776
411 377 117
642 303 401
493 863 713
591 167 652
172 114 895
50 493 114
131 519 162
567 340 769
575 618 736
461 786 61
836 258 351
16 21 852
46 80 899
397 111 344
441 396 779
119 362 128
304 702 472
53 89 900
156 456 331
266 885 816
693 92 618
528 427 421
627 336 222
810 94 837
539 373 924
705 182 935
559 61 549
764 111 395
257 224 452
603 399 566
329 315 385
194 870 275
340 567 89
401 311 34
782 236 109
556 283 81
293 779 103
804 268 164
69 627 873
441 183 912
34 479 289
163 112 456
641 793 924
326 243 243
323 797 121
719 311 180
128 886 78
258 679 455
211 486 539
564 712 534
356 446 473
769 272 772
815 167 877
849 550 120
476 216 264
738 83 213
470 707 63
58 290 998
550 448 819
15 77 19
451 211 660
342 687 168
493 346 359
636 794 516
156 879 944
225 198 422
189 805 98
489 446 763
274 43 746
450 521 16
701 260 239
358 200 685
755 169 756
674 857 139
797 69 2
868 425 716
106 827 89
668 647 642
324 349 311
571 369 574
715 295 445
109 439 468
30 335 278
705 124 162
356 790 458
486 131 699
164 328 150
457 761 667
734 38 634
328 532 99
111 187 961
281 584 133
287 657 101
422 655 384
619 230 733
889 595 308
518 588 88
77 239 51
298 364 595
696 735 198
394 60 564
59 828 435
167 234 652
767 80 341
257 651 713
625 116 892
627 346 419
522 89 542
200 731 304
544 37 836
450 732 604
232 761 737
555 796 819
333 454 420
848 314 551
369 447 609
679 46 482
132 745 618
381 610 382
353 797 252
608 275 666
386 538 79
424 568 422
695 796 520
506 203 227
463 667 493
650 540 398
465 591 991
314 99 231
779 857 366
658 519 238
769 542 186
79 621 411
399 80 533
375 150 949
869 711 681
553 791 986
836 640 84
17 353 305
738 289 401
686 145 530
832 674 63
78 46 667
852 641 547
323 834 241
707 528 63
802 867 663
762 213 882
619 767 342
709 77 704
198 800 759
317 570 514
656 797 330
477 645 962
182 74 134
380 41 753
286 489 982
871 391 614
378 490 568
407 776 238
710 685 247
89 591 708
344 657 334
109 157 301
445 555 402
451 156 804
760 601 295
352 109 769
560 307 755
641 380 46
367 847 335
270 474 714
793 715 275
37 689 144
148 799 417
502 1 401
225 807 275
508 578 610
545 556 333
620 574 246
403 276 824
754 596 726
317 756 360
230 88 669
351 106 28
58 131 573
776 141 969
209 720 745
538 33 700
379 554 83
388 631 212
459 363 604
440 348 658
796 363 5
466 243 96
687 124 149
131 197 904
501 60 531
823 323 81
534 530 573
703 85 359
523 739 694
316 300 468
89 429 378
248 79 530
337 644 899
765 703 420
693 57 813
107 14 615
810 40 394
244 236 634
707 389 35
711 411 545
808 822 169
9 848 247
124 302 51
705 214 732
525 246 358
553 212 995
423 314 169
4 590 231
560 768 603
668 10 286
717 812 288
809 557 308
765 50 82
72 327 732
249 169 953
522 73 889
5 302 874
176 609 977
73 766 582
810 850 132
877 767 490
432 136 204
254 357 428
206 266 780
523 730 10
589 361 241
261 118 703
89 23 739
276 159 682
58 832 361
855 247 376
367 204 517
349 640 853
89 381 847
663 650 648
869 198 996
187 73 253
98 833 379
20 613 762
542 455 459
553 742 719
454 2 133
766 777 922
398 556 190
608 372 454
336 706 77
187 833 485
700 728 564
750 571 166
775 180 516
35 565 967
852 606 450
397 138 500
73 182 75
867 626 267
658 781 723
519 298 17
173 818 50
710 405 293
196 387 78
560 427 431
402 255 578
444 8 836
752 326 34
303 339 547
302 420 968
667 587 563
121 166 472
143 881 634
363 548 417
707 679 364
587 332 121
707 506 366
399 784 333
662 177 260
626 159 443
626 495 501
260 39 371
814 305 674
718 477 57
542 276 351
130 803 243
673 807 464
100 63 360
107 807 823
603 823 274
701 98 558
757 561 908
165 309 753
832 83 505
599 781 878
264 71 594
92 768 953
335 474 41
183 875 939
87 463 676
613 757 445
174 866 158
559 264 980
43 415 796
362 31 605
484 352 831
435 46 365
272 6 263
631 26 961
177 157 643
114 46 447
354 164 343
867 281 306
225 404 978
321 653 695
11 481 933
219 882 788
72 70 991
129 595 867
430 205 281
442 455 428
157 269 183
753 665 573
236 761 60
852 226 14
705 696 912
222 14 811
404 47 397
164 480 34
818 862 777
621 763 497
260 202 851
864 385 333
411 70 609
554 769 322
744 45 134
322 134 369
673 92 205
847 151 144
81 233 712
14 684 797
121 373 50
756 710 404
598 647 1
802 210 254
725 882 647
504 825 339
877 84 404
862 665 85
69 179 653
241 251 876
656 218 806
625 495 636
94 402 399
169 334 830
828 756 871
78 491 406
333 202 252
712 170 669
881 432 600
74 733 216
759 748 719
85 89 571
484 677 475
467 560 96
725 494 406
833 298 227
634 112 772
884 332 49
630 377 649
417 507 454
81 298 254
663 416 112
535 676 629
551 733 203
52 44 812
459 13 311
764 843 281
275 53 673
221 858 442
665 424 716
69 468 649
627 248 550
814 129 929
363 3 943
169 75 94
286 100 987
124 757 68
810 615 360
615 701 617
574 79 558
393 41 697
540 179 201
400 7 190
632 2 946
808 281 668
304 624 995
201 735 441
509 48 73
73 181 811
365 256 941
621 647 157
874 251 618
24 830 566
711 642 910
2 731 83
319 481 70
497 570 841
603 225 729
44 181 31
165 27 769
652 810 397
825 34 422
312 342 520
529 130 346
77 416 285
266 598 270
154 801 560
203 645 662
732 699 735
816 649 693
242 848 561
654 889 316
69 569 688
78 92 259
496 560 175
614 278 280
872 133 748
845 761 387
857 54 439
826 256 211
845 438 448
273 742 402
388 674 821
525 474 791
423 715 63
10 632 43
208 860 712
29 181 704
661 887 460
471 398 371
189 662 79
716 310 519
387 185 971
832 684 620
863 679 503
475 178 103
390 555 393
868 727 183
675 17 499
97 822 934
562 184 122
143 601 437
752 803 607
324 311 414
363 485 934
380 203 659
484 486 658
381 745 986
359 367 968
124 225 427
770 609 469
882 794 838
232 866 621
219 634 326
742 126 996
279 479 768
323 758 622
211 404 715
60 365 987
392 129 661
681 19 579
476 552 300
354 465 408
463 866 257
276 889 799
299 568 401
329 493 597
497 402 771
454 220 51
545 98 908
114 236 394
822 56 753
39 88 590
827 89 814
436 209 736
566 164 38
328 502 71
27 791 130
6 25 336
824 204 165
606 618 894
497 628 399
312 885 748
841 703 964
431 795 484
152 798 426
219 62 487
780 712 290
148 307 777
444 296 38
412 569 717
472 341 204
342 220 5
518 823 15
66 579 790
706 286 702
654 564 310
660 588 433
8 387 103
352 830 124
242 319 695
769 293 756
191 408 160
322 883 959
374 315 257
1 796 431
719 724 379
809 63 271
234 553 625
615 580 645
820 388 244
776 40 475
381 602 345
120 667 276
785 237 432
589 352 834
553 485 572
545 273 403
875 830 457
34 813 479
810 271 666
492 185 643
144 223 764
211 223 564
813 308 676
659 129 186
406 42 638
616 405 860
513 161 930
159 588 65
407 669 186
104 642 138
479 812 505
670 594 130
47 648 861
862 847 323
445 520 689
486 187 527
883 182 906
308 540 621
149 587 666
333 531 614
538 679 251
343 60 530
439 658 807
415 412 281
220 372 895
348 528 18
525 529 551
846 550 581
217 668 437
342 808 159
101 359 39
885 592 114
717 798 178
325 448 598
58 514 301
865 200 455
423 334 366
793 152 411
52 537 307
283 24 324
109 11 458
658 603 436
525 434 143
841 9 872
299 332 592
364 490 400
102 270 924
409 537 644
536 784 934
527 56 700
806 153 218
443 147 580
12 502 399
245 134 587
420 272 29
528 346 610
479 328 110
331 841 870
78 132 575
425 524 161
73 166 738
788 70 136
747 307 446
233 350 710
90 310 387
132 452 775
606 287 90
171 589 19
363 208 653
531 140 71
338 517 164
623 321 7
586 761 432
801 245 834
540 343 695
471 823 546
118 82 985
412 156 201
665 555 5
243 648 687
702 170 233
341 701 364
324 407 624
515 782 55
171 161 82
551 882 637
47 238 581
323 7 897
703 56 487
815 450 622
382 204 704
29 772 634
873 525 936
650 738 620
130 466 531
747 320 504
163 650 592
696 859 354
631 622 960
3 568 239
135 79 210
463 767 957
550 285 392
169 440 566
523 414 684
746 509 18
524 346 291
342 221 107
194 720 68
201 847 901
577 565 743
249 428 191
413 554 876
830 500 798
9 650 344
446 473 253
541 80 155
75 98 489
601 132 542
180 369 409
486 303 58
245 350 417
238 495 427
635 454 827
205 719 25
340 830 706
703 333 693
78 756 386
29 203 848
761 780 911
482 348 876
412 787 373
367 121 471
779 309 640
883 376 839
9 236 104
298 205 574
461 371 363
734 330 61
110 535 148
758 113 438
167 45 173
735 753 755
417 367 601
39 797 561
422 83 311
34 31 934
847 547 833
881 620 472
151 758 681
887 182 956
125 512 986
508 482 500
49 374 751
281 467 757
174 406 475
422 651 313
522 622 530
252 96 610
14 369 906
466 247 263
255 874 888
224 880 142
566 364 482
284 114 502
360 187 815
379 532 170
599 771 405
80 241 807
243 214 418
736 204 850
785 497 630
377 52 10
486 721 121
267 754 587
468 435 48
468 758 102
481 19 850
808 144 163
529 411 108
843 194 923
420 235 454
80 335 37
370 310 311
628 331 73
464 817 324
586 23 67
88 619 866
511 352 719
599 432 661
147 158 977
545 189 161
250 792 740
397 676 253
574 173 617
393 19 67
519 828 129
822 519 991
81 484 323
674 436 884
2 588 538
252 78 750
705 511 61
7 827 334
637 340 760
207 757 629
805 681 674
547 151 210
477 680 346
379 787 170
521 730 496
226 185 921
496 841 333
585 839 248
580 435 844
301 886 470
501 24 196
125 314 581
173 853 525
534 336 843
322 853 83
772 307 757
355 232 695
760 292 133
641 802 152
654 108 234
761 272 684
305 875 158
592 598 1000
709 452 120
79 353 994
651 159 150
700 484 267
465 536 3
282 349 459
217 788 891
64 550 937
300 327 595
442 563 891
652 76 630
